placement,top4,level,gold_left,last_round,level_efficiency,top_trait,active_trait_count,unit_star_avg,unit_count,item_concentration,damage_to_players,players_eliminated,_unit_items,_traits_raw,match_id,game_version,game_datetime,puuid,is_me
2,1,9,7,34,0.2647058823529412,TFT17_ShenUniqueTrait,7,1.6666666666666667,9,0.4296296296296296,128,0,"{""TFT17_Poppy"": [], ""TFT17_Milio"": [""TFT_Item_BlueBuff""], ""TFT17_IvernMinion"": [], ""TFT17_Fizz"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_GuinsoosRageblade""], ""TFT17_Rammus"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_NightHarvester"", ""TFT_Item_BrambleVest""], ""TFT17_Corki"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_InfinityEdge"", ""TFT_Item_SpearOfShojin""], ""TFT17_Galio"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_StatikkShiv"", ""TFT_Item_Leviathan""], ""TFT17_Riven"": [""TFT_Item_SteraksGage"", ""TFT_Item_Bloodthirster"", ""TFT_Item_TitansResolve""], ""TFT17_Shen"": []}","[{""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_Astronaut"", ""style"": 2}, {""name"": ""TFT17_Fateweaver"", ""style"": 1}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_Mecha"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}, {""name"": ""TFT17_Timebreaker"", ""style"": 1}]",NA1_5552670184,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777828807452,SRFwJh0uI8vG0FuIDDO9SvELV5EJhB3cTDWIJF0dmoknCEU4SAChoiuozdRXN6X1kY4nCm8onodRlw,0
5,0,9,47,31,0.2903225806451613,TFT17_DarkStar,6,1.4444444444444444,9,0.4444444444444444,95,0,"{""TFT17_Chogath"": [], ""TFT17_Lissandra"": [], ""TFT17_Mordekaiser"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_GiantsBelt""], ""TFT17_Kaisa"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_BFSword""], ""TFT17_Karma"": [], ""TFT17_Nunu"": [""TFT17_Item_DarkStarEmblemItem"", ""TFT_Item_RedBuff"", ""TFT_Item_DragonsClaw""], ""TFT17_TahmKench"": [""TFT17_Item_DarkStarEmblemItem""], ""TFT17_Bard"": [""TFT17_Item_DarkStarEmblemItem"", ""TFT_Item_BlueBuff""], ""TFT17_Jhin"": [""TFT_Item_InfinityEdge"", ""TFT_Item_LastWhisper""]}","[{""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 5}, {""name"": ""TFT17_FlexTrait"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_JhinUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Serpent"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}]",NA1_5552670184,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777828807452,TuE-_sqgOI26gYLh8gSj6K6dAJJzkD3YKwJfkZPYmxVKNs2Y6_UDiuIWDNfvDczJvNHVp_1hBIY8fQ,1
6,0,8,1,28,0.2857142857142857,TFT17_MissFortuneUniqueTrait,7,2.0,8,0.3928571428571428,76,0,"{""TFT17_Jinx"": [], ""TFT17_Mordekaiser"": [""TFT_Item_SpectralGauntlet""], ""TFT17_MissFortune"": [""TFT_Item_InfinityEdge"", ""TFT_Item_BlueBuff"", ""TFT_Item_MadredsBloodrazor""], ""TFT17_Illaoi"": [], ""TFT17_Aurora"": [""TFT17_AnimaSquadItem_Tier0_LeakyPrototype""], ""TFT17_Diana"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_AdaptiveHelm""], ""TFT17_Galio"": [""TFT17_AnimaSquadItem_Tier1_TentacleSlam"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_RedBuff""], ""TFT17_Leblanc"": [""TFT_Item_GuinsoosRageblade"", ""TFT17_Item_ASTraitEmblemItem"", ""TFT_Item_SparringGloves""]}","[{""name"": ""TFT17_ADMIN"", ""style"": 1}, {""name"": ""TFT17_ASTrait"", ""style"": 2}, {""name"": ""TFT17_AnimaSquad"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_Mecha"", ""style"": 0}, {""name"": ""TFT17_MissFortuneUndeterminedTrait"", ""style"": 0}, {""name"": ""TFT17_MissFortuneUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5552670184,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777828807452,AlrASDRNNVqhHouOZku6RNbCavT_OPCQ-yrDD9YaEot8JBFU2vNH7Ip7sZf8lNZ3Vfu5UdKe2mvQNw,0
8,0,6,40,27,0.2222222222222222,TFT17_Primordian,4,2.5,6,0.5,50,0,"{""TFT17_Briar"": [""TFT_Item_Deathblade"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_Crownguard""], ""TFT17_RekSai"": [""TFT_Item_RedBuff"", ""TFT_Item_FrozenHeart"", ""TFT_Item_SpectralGauntlet""], ""TFT17_Belveth"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_Quicksilver"", ""TFT_Item_RunaansHurricane""], ""TFT17_Akali"": [], ""TFT17_Kaisa"": [], ""TFT17_Rhaast"": []}","[{""name"": ""TFT17_ASTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_DRX"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_Primordian"", ""style"": 4}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}]",NA1_5552670184,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777828807452,GCI9OinMmjXo_hx4J4QugLNmpY0J05jxFdg7HRWXZ7kGRq9MOUIBGVvPYsolIIlj0hSdoFyjySKL0Q,0
6,0,7,1,27,0.25925925925925924,TFT17_MorganaUniqueTrait,5,1.8571428571428572,7,0.5142857142857145,50,1,"{""TFT17_Briar"": [], ""TFT17_Gwen"": [], ""TFT17_Mordekaiser"": [], ""TFT17_Fizz"": [""TFT_Item_Crownguard"", ""TFT_Item_Bloodthirster"", ""TFT_Item_UnstableConcoction""], ""TFT17_Kaisa"": [""TFT_Item_UnstableConcoction"", ""TFT_Item_BlueBuff"", ""TFT_Item_LastWhisper""], ""TFT17_Nunu"": [""TFT_Item_RedBuff"", ""TFT_Item_IonicSpark"", ""TFT_Item_DragonsClaw""], ""TFT17_Morgana"": [""TFT_Item_Leviathan""]}","[{""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 2}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_MorganaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_Primordian"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Mountain"", ""style"": 0}]",NA1_5552759158,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777839199309,qr93MCJdEnKGsI6sXYcXzyJ2qAgynz51oOsPC50VYCJYjN4hmN5UfX_rWXYu7ao8fWPO85fY2F1TDg,0
2,1,9,1,37,0.24324324324324326,TFT17_SonaUniqueTrait,7,1.8,10,0.42941176470588216,153,1,"{""TFT17_Lissandra"": [], ""TFT17_IvernMinion"": [], ""TFT17_Mordekaiser"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_WarmogsArmor""], ""TFT17_Illaoi"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_FrozenHeart"", ""TFT_Item_GargoyleStoneplate""], ""TFT17_Corki"": [], ""TFT17_Leblanc"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_RabadonsDeathcap"", ""TFT_Item_RabadonsDeathcap""], ""TFT17_TahmKench"": [""TFT_Item_NightHarvester"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_Redemption""], ""TFT17_Bard"": [""TFT_Item_AdaptiveHelm"", ""TFT_Item_Morellonomicon"", ""TFT_Item_RabadonsDeathcap""], ""TFT17_Sona"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_SpearOfShojin""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 0}, {""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_Fateweaver"", ""style"": 0}, {""name"": ""TFT17_FlexTrait"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_PsyOps"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SonaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_SummonTrait"", ""style"": 2}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}]",NA1_5552759158,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777839199309,7UbwPVytEKl6fyhnTD6Wp56u24xEe2PJBCclr5DIJEI6aM3qGOqd78C6rSC0hfd7YeLpd-KNav-e1Q,0
4,1,7,4,31,0.22580645161290322,TFT17_Astronaut,2,2.2857142857142856,7,0.3333333333333335,92,1,"{""TFT17_Poppy"": [""TFT5_Item_ThiefsGlovesRadiant"", ""TFT5_Item_SpearOfShojinRadiant"", ""TFT5_Item_DragonsClawRadiant""], ""TFT17_Veigar"": [""TFT_Item_AdaptiveHelm""], ""TFT17_Gnar"": [""TFT_Item_GuinsoosRageblade""], ""TFT17_IvernMinion"": [""TFT_Item_DragonsClaw"", ""TFT_Item_Redemption""], ""TFT17_Fizz"": [], ""TFT17_Rammus"": [""TFT_Item_RedBuff"", ""TFT_Item_GargoyleStoneplate""], ""TFT17_Corki"": [""TFT_Item_Deathblade"", ""TFT_Item_RapidFireCannon"", ""TFT_Item_SpearOfShojin""]}","[{""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 4}, {""name"": ""TFT17_Fateweaver"", ""style"": 0}, {""name"": ""TFT17_FlexTrait"", ""style"": 0}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5552759158,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777839199309,Adm5i5OYo9sOJK1zEYKec3wbskpQ7_0WvHd87P7QkCCCqRF-M8NwcSWumatKvFBh6LBiPcJHewHCkQ,0
7,0,7,57,24,0.2916666666666667,TFT17_BlitzcrankUniqueTrait,6,1.1428571428571428,7,0.26666666666666683,21,0,"{""TFT17_Nasus"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_SteraksGage"", ""TFT_Item_RabadonsDeathcap""], ""TFT17_Maokai"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_FrozenHeart""], ""TFT17_Urgot"": [], ""TFT17_Ornn"": [""TFT_Item_GargoyleStoneplate""], ""TFT17_MasterYi"": [""TFT_Item_SteraksGage"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_GuardianAngel""], ""TFT17_Blitzcrank"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_RecurveBow"", ""TFT_Item_Leviathan""], ""TFT17_Vex"": [""TFT_Item_Leviathan"", ""TFT_Item_SpearOfShojin""]}","[{""name"": ""TFT17_BlitzcrankUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_DRX"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_Mecha"", ""style"": 0}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_PsyOps"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SpaceGroove"", ""style"": 2}, {""name"": ""TFT17_VexUniqueTrait"", ""style"": 3}]",NA1_5552759158,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777839199309,s2dUDIzk-uk8zAB6AzdZKfX4pbQpQOGBKayDQV52bu8EPACRdhW9NMQSZ_i4LoBYXkogvIVxjM1zTg,0
8,0,7,51,24,0.2916666666666667,TFT17_ShieldTank,3,2.0,7,0.7142857142857144,21,0,"{""TFT17_Teemo"": [], ""TFT17_Nasus"": [""TFT_Item_Bloodthirster"", ""TFT_Item_Quicksilver"", ""TFT_Item_GuardianAngel""], ""TFT17_Leona"": [""TFT_Item_Redemption"", ""TFT_Item_AdaptiveHelm"", ""TFT_Item_SpectralGauntlet""], ""TFT17_Mordekaiser"": [], ""TFT17_Illaoi"": [], ""TFT17_Nunu"": [], ""TFT17_Blitzcrank"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 4}, {""name"": ""TFT17_SpaceGroove"", ""style"": 2}, {""name"": ""TFT17_Stargazer_Mountain"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5552759158,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777839199309,cyxADIiEe_NFBTi4yrPwlmAcRWcVLXDOXYEyV_Ww4rceLJut1ogLJc_XNbfhbTdS2T18oogLMqmJGg,0
3,1,8,31,34,0.23529411764705882,TFT17_DRX,6,2.4444444444444446,9,0.46031746031746024,107,1,"{""TFT17_Caitlyn"": [""TFT17_Item_StargazerEmblemItem"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_NegatronCloak""], ""TFT17_Aatrox"": [""TFT_Item_SteraksGage"", ""TFT_Item_Bloodthirster"", ""TFT_Item_TitansResolve""], ""TFT17_TwistedFate"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_GiantsBelt"", ""TFT_Item_Leviathan""], ""TFT17_Talon"": [], ""TFT17_Belveth"": [], ""TFT17_Akali"": [], ""TFT17_Jax"": [""TFT_Item_BrambleVest"", ""TFT_Item_RedBuff"", ""TFT_Item_Redemption""], ""TFT17_Maokai"": [""TFT17_Item_StargazerEmblemItem""], ""TFT17_Kindred"": [""TFT17_Item_StargazerEmblemItem""]}","[{""name"": ""TFT17_ASTrait"", ""style"": 1}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 4}, {""name"": ""TFT17_Fateweaver"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_Primordian"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Mountain"", ""style"": 2}]",NA1_5552759158,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777839199309,xZJMIhjz9ftdjeOK2vhhyvcLfrhmPeopTfbHCgapRiUESo9fmrsMqK-72bpQ_IKwoK4S2Hjw_RpHsw,0
1,1,8,2,37,0.21621621621621623,TFT17_DRX,6,1.875,8,0.20394736842105265,256,3,"{""TFT17_Akali"": [], ""TFT17_Pyke"": [""TFT_Item_UnstableConcoction""], ""TFT17_Gragas"": [""TFT_Item_GargoyleStoneplate"", ""TFT17_Item_PsyOps_GrenadeMod_Radiant"", ""TFT_Item_Redemption""], ""TFT17_Maokai"": [""TFT_Item_FrozenHeart"", ""TFT_Item_DragonsClaw"", ""TFT_Item_Redemption""], ""TFT17_Kindred"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_LastWhisper"", ""TFT_Item_InfinityEdge""], ""TFT17_MasterYi"": [""TFT17_Item_DRXEmblemItem"", ""TFT_Item_Bloodthirster"", ""TFT_Item_TitansResolve""], ""TFT17_Sona"": [""TFT17_Item_PsyOps_DroneMod_Radiant"", ""TFT_Item_JeweledGauntlet"", ""TFT17_Item_DRXEmblemItem""], ""TFT17_Morgana"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Bloodthirster"", ""TFT_Item_Deathblade""]}","[{""name"": ""TFT17_ASTrait"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 4}, {""name"": ""TFT17_FlexTrait"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_MorganaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_PsyOps"", ""style"": 4}, {""name"": ""TFT17_SonaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5552759158,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777839199309,is-1NUJBhd2nlZPg7OSbH_BpF6_deO_eByFCECJWEUYs_qujXWuOYDphwB9rJqigj9eC5H4W39SaWA,0
5,0,7,5,28,0.25,TFT17_MissFortuneUniqueTrait,7,2.2857142857142856,7,0.37362637362637363,59,0,"{""TFT17_Jax"": [], ""TFT17_MissFortune"": [""TFT17_Item_StargazerEmblemItem"", ""TFT_Item_InfinityEdge"", ""TFT_Item_SpearOfShojin""], ""TFT17_Illaoi"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_Redemption""], ""TFT17_Ornn"": [""TFT_Item_FrozenHeart"", ""TFT17_Item_StargazerEmblemItem"", ""TFT_Item_SpectralGauntlet""], ""TFT17_Lulu"": [""TFT_Item_StatikkShiv"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_Leviathan""], ""TFT17_Rhaast"": [""TFT17_Item_StargazerEmblemItem""], ""TFT17_Nunu"": []}","[{""name"": ""TFT17_APTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_MissFortuneUndeterminedTrait"", ""style"": 0}, {""name"": ""TFT17_MissFortuneUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Mountain"", ""style"": 2}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5552759158,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777839199309,TuE-_sqgOI26gYLh8gSj6K6dAJJzkD3YKwJfkZPYmxVKNs2Y6_UDiuIWDNfvDczJvNHVp_1hBIY8fQ,1
5,0,8,0,30,0.26666666666666666,TFT17_BlitzcrankUniqueTrait,7,1.625,8,0.5,92,1,"{""TFT17_IvernMinion"": [], ""TFT17_Mordekaiser"": [], ""TFT17_Illaoi"": [], ""TFT17_Karma"": [""TFT_Item_Morellonomicon"", ""TFT_Item_Artifact_Dawncore"", ""TFT_Item_SpearOfShojin""], ""TFT17_AurelionSol"": [""TFT17_Item_Artifact_AhriArtifact"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_JeweledGauntlet""], ""TFT17_Nunu"": [""TFT_Item_IonicSpark"", ""TFT_Item_GargoyleStoneplate"", ""TFT17_EkkoOffering_AnomalyItem""], ""TFT17_Morgana"": [], ""TFT17_Blitzcrank"": [""TFT_Item_IonicSpark"", ""TFT_Item_SteraksGage"", ""TFT_Item_UnstableConcoction""]}","[{""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_Mecha"", ""style"": 0}, {""name"": ""TFT17_MorganaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 2}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Wolf"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5559568344,Linux Version 16.10.775.1511 (May 08 2026/19:10:39) [PUBLIC] <Releases/16.10>,1778703230124,6hN4H_Xn-aVo8GOgtKU4mHGDzcYVnY7s_JfgLUT8R5fZKI_wgPi3S6b-r-yaEOrxFl0gXrXhR248Ug,0
3,1,8,1,37,0.21621621621621623,TFT17_FioraUniqueTrait,7,1.875,8,0.5,143,0,"{""TFT17_Belveth"": [], ""TFT17_Gragas"": [], ""TFT17_Maokai"": [], ""TFT17_Urgot"": [], ""TFT17_Kindred"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_Deathblade"", ""TFT_Item_HextechGunblade""], ""TFT17_MasterYi"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuardianAngel"", ""TFT_Item_Quicksilver""], ""TFT17_TahmKench"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_FrozenHeart"", ""TFT17_EkkoOffering_AnomalyItem""], ""TFT17_Fiora"": [""TFT_Item_SteraksGage"", ""TFT_Item_BlueBuff"", ""TFT_Item_Deathblade""]}","[{""name"": ""TFT17_ASTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_FioraUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_HPTank"", ""style"": 2}, {""name"": ""TFT17_Mecha"", ""style"": 0}, {""name"": ""TFT17_MeleeTrait"", ""style"": 2}, {""name"": ""TFT17_Primordian"", ""style"": 0}, {""name"": ""TFT17_PsyOps"", ""style"": 1}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}]",NA1_5559568344,Linux Version 16.10.775.1511 (May 08 2026/19:10:39) [PUBLIC] <Releases/16.10>,1778703230124,xX9DeRJSafCdFDB8dbnAOV1F8IAzcr3bFAXDxa0fVUIYUu-5QF9C2DQHpM78V8t_fBkVRIgXyvWdoQ,0
4,1,7,24,31,0.22580645161290322,TFT17_ADMIN,5,2.2857142857142856,7,0.4285714285714286,95,0,"{""TFT17_Nasus"": [], ""TFT17_Leona"": [""TFT_Item_TitansResolve"", ""TFT_Item_Bloodthirster"", ""TFT_Item_Artifact_HellfireHatchet""], ""TFT17_Zoe"": [""TFT_Item_BlueBuff"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_MadredsBloodrazor""], ""TFT17_Mordekaiser"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_GargoyleStoneplate"", ""TFT17_EkkoOffering_AnomalyItem""], ""TFT17_Kaisa"": [], ""TFT17_Diana"": [""TFT_Item_Bloodthirster"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_GuinsoosRageblade""], ""TFT17_Nunu"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 4}, {""name"": ""TFT17_ASTrait"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_ShieldTank"", ""style"": 2}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Wolf"", ""style"": 0}]",NA1_5559568344,Linux Version 16.10.775.1511 (May 08 2026/19:10:39) [PUBLIC] <Releases/16.10>,1778703230124,2CWQ011k3VWsoOMVNvU2BQtd85JaM_KBMILR_cn7Pt1Ao9SpwDsGQMQxUz6MldQ4DTpnGPJSOE0wTA,0
2,1,9,0,38,0.23684210526315788,TFT17_DRX,5,2.0,9,0.5858585858585859,153,1,"{""TFT17_Caitlyn"": [], ""TFT17_Aatrox"": [""TFT_Item_TitansResolve"", ""TFT_Item_Bloodthirster"", ""TFT_Item_SteraksGage""], ""TFT17_Akali"": [], ""TFT17_Maokai"": [], ""TFT17_Ornn"": [], ""TFT17_Rammus"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_NightHarvester""], ""TFT17_Kindred"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_InfinityEdge""], ""TFT17_Sona"": [""TFT_Item_Artifact_BlightingJewel"", ""TFT17_EkkoOffering_AnomalyItem"", ""TFT_Item_Morellonomicon""], ""TFT17_Shen"": []}","[{""name"": ""TFT17_ASTrait"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 4}, {""name"": ""TFT17_Fateweaver"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_MeleeTrait"", ""style"": 0}, {""name"": ""TFT17_PsyOps"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 2}, {""name"": ""TFT17_ShenUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_SonaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5559568344,Linux Version 16.10.775.1511 (May 08 2026/19:10:39) [PUBLIC] <Releases/16.10>,1778703230124,Pg6vppY85YZDhaXGy9U7k_SN-Y5VTcURvEewb7ewcnzzyGyw9loH0CBMH90mOW7cMzyjPq3Cw4h2pw,0
